7198,How to Draw a Bunny,[99]
7199,Wilbur Wants to Kill Himself,"[35, 18, 10749]"
7200,Clifford,"[35, 10751]"
7201,Mad Dog and Glory,"[35, 80, 10749, 18]"
7202,The Wind in the Willows,"[14, 18, 35, 10751, 12]"
7203,Night Crossing,"[12, 18, 28, 10751, 10769]"
7204,Peyton Place,"[18, 10749]"
7205,Searching for Debra Winger,[]
7206,Walk Like a Man,[35]
7207,Dawn of the Dead,"[14, 27, 28]"
7208,Eternal Sunshine of the Spotless Mind,"[878, 18, 10749]"
7209,Taking Lives,"[28, 80, 9648, 53]"
7210,The Child I Never Was,"[18, 80, 10769]"
7211,Intermission,"[10749, 28, 35, 80, 9648, 18]"
7212,Noi the Albino,[18]
7213,Jersey Girl,"[35, 10749]"
7214,The Ladykillers,"[35, 80, 53]"
7215,Never Die Alone,"[28, 12, 80, 18, 53]"
7216,Scooby-Doo 2: Monsters Unleashed,"[9648, 14, 12, 35]"
7217,A Foreign Affair,"[35, 18, 10749]"
7218,Dogville,"[80, 18, 53]"
7219,Ned Kelly,"[28, 12, 18, 36]"
7220,Hellboy,"[14, 28, 878]"
7221,Home on the Range,"[16, 10751]"
7222,The Prince & Me,"[35, 10749]"
7223,Walking Tall,"[12, 18, 28, 53]"
7224,The United States of Leland,"[80, 18]"
7225,Johnson Family Vacation,"[35, 10751]"
7226,The Alamo,"[37, 36, 10752]"
7227,Ella Enchanted,"[10751, 14, 35]"
7228,The Whole Ten Yards,"[35, 53, 80]"
7229,I'm Not Scared,"[9648, 18, 53, 80]"
7230,Shade,"[28, 53, 80]"
7231,Since Otar Left,[18]
7232,Twentynine Palms,"[18, 53]"
7233,The Ten Commandments,"[18, 36]"
7234,Dawn of the Dead,[27]
7235,"Brother Sun, Sister Moon","[10752, 18, 36]"
7236,One Million Years B.C.,"[28, 12, 14]"
7237,Prey for Rock & Roll,"[18, 10402]"
7238,"Mother, Jugs & Speed",[35]
7239,Bandolero!,"[37, 28, 80, 18, 10749]"
7240,The Slugger's Wife,"[18, 10749]"
7241,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,"[28, 12, 35]"
7242,Cheaper by the Dozen,"[35, 10751]"
7243,Scenes from a Marriage,"[18, 10749]"
7244,Baby the Rain Must Fall,"[18, 10749]"
7245,Belles on their Toes,[35]
7246,Ned Kelly,"[18, 28, 37]"
7247,Beyond the Stars,[878]
7248,Mac,[18]
7249,The Food of the Gods,"[27, 878]"
7250,Food of the Gods II,"[27, 878]"
7251,Anna,"[18, 10749, 10402, 10751]"
7252,Road to Bali,[35]
7253,The Flying Deuces,[35]
7254,Africa Screams,[35]
7255,Jack and the Beanstalk,"[35, 10751, 14]"
7256,High Risk,"[28, 53, 12]"
7257,The Osterman Weekend,"[28, 18, 53]"
7258,Munchies,"[35, 27, 878]"
7259,The Cat and the Canary,"[53, 10769, 9648, 27, 35]"
7260,Hangman's Curse,"[27, 9648, 53]"
7261,Going in Style,"[28, 35]"
7262,The Late Show,"[9648, 80, 35]"
7263,The Sunshine Boys,[35]
7264,Jersey Girl,"[35, 18, 10749]"
7265,The American Nightmare,[99]
7266,After Hours,"[35, 53, 18]"
7267,Viva Las Vegas,"[35, 18, 10402, 10749]"
7268,Love and Anarchy,"[18, 10769]"
7269,Hitman Hart: Wrestling with Shadows,[99]
7270,Connie and Carla,"[10402, 35, 80]"
7271,Kill Bill: Vol. 2,"[28, 80, 53]"
7272,The Punisher,"[28, 80, 18]"
7273,Paper Clips,[99]
7274,A Thousand Clouds of Peace,[]
7275,Young Adam,"[18, 53, 80, 10749]"
7276,"This So-Called Disaster: Sam Shepard Directs ""The Late Henry Moss""",[]
7277,13 Going on 30,"[35, 14, 10749]"
7278,Man on Fire,"[28, 18, 53, 80]"
7279,Clifford's Really Big Movie,"[12, 16, 10751]"
7280,MC5: A True Testimonial,"[10402, 99]"
7281,Envy,[35]
7282,Godsend,"[18, 27, 878, 53]"
7283,Laws of Attraction,"[28, 35, 10749, 53]"
7284,Mean Girls,[35]
7285,Mickey,"[18, 10751]"
7286,New York Minute,[35]
7287,Van Helsing,"[27, 12, 28]"
7288,The Mudge Boy,[18]
7289,Valentin,"[18, 35, 10749, 10769]"
7290,Breakin' All the Rules,"[35, 10749]"
7291,Troy,"[12, 18, 10752]"
7292,Carandiru,[18]
7293,Coffee and Cigarettes,"[35, 18]"
7294,Strayed,"[18, 10749]"
7295,Dance Me Outside,[18]
7296,The Boys in the Band,[18]
7297,Raid,"[28, 80, 53]"
7298,D-Tox,"[28, 53]"
7299,Swimming to Cambodia,"[35, 18]"
7300,Watch on the Rhine,"[18, 53]"
7301,Under Fire,"[10752, 18]"
7302,Enemy Mine,"[18, 878]"
7303,Enter the Dragon,"[28, 80, 53]"
7304,Foreign Land,"[18, 53, 10749, 10769]"
7305,The Rolling Stones: Gimme Shelter,"[99, 10402]"
7306,Good Morning,"[35, 10751, 18]"
7307,Happy Together,"[18, 10749]"
7308,Henry & June,[10749]
7309,Berkeley in the Sixties,[99]
7310,The Nasty Girl,"[35, 18, 10769]"
7311,Entre Nous,"[18, 10752]"
7312,The Naked Prey,"[28, 18, 53]"
7313,Martin,[27]
7314,The Three Faces of Eve,"[18, 9648]"
7315,The Kingdom,"[27, 9648]"
7316,Mercy,"[18, 9648, 53]"
7317,Desperate Hours,"[9648, 53]"
7318,The Passion of Ayn Rand,"[18, 10749]"
7319,Along the Coast,[99]
7320,100 Girls,"[35, 18, 10749]"
7321,Fail-Safe,"[18, 36, 53]"
7322,Paperhouse,"[18, 14, 27]"
7323,Dobermann,"[28, 80]"
7324,The Discovery of Heaven,"[18, 14]"
7325,Kwaidan,"[18, 14, 27]"
7326,Cat-Women of the Moon,[878]
7327,28 Up,"[99, 10769]"
7328,Chance,"[35, 18]"
7329,You Only Live Twice,"[28, 53, 12]"
7330,Octopussy,"[12, 28, 53]"
7331,The Blue Gardenia,"[80, 18, 53]"
7332,Wit,"[18, 10770]"
7333,Never Say Never Again,"[12, 28, 53]"
7334,Maborosi,[18]
7335,The Magic Flute,"[14, 35, 10402, 10749]"
7336,Midnight,"[35, 10749]"
7337,Pride and Prejudice,"[18, 10749]"
7338,The Man in the Gray Flannel Suit,[18]
7339,The Fountainhead,[18]
7340,Old Acquaintance,[18]
7341,In This Our Life,"[18, 10749]"
7342,Woman of the Year,"[35, 10749]"
7343,Summertime,"[18, 10749]"
7344,Soldier of Orange,"[18, 36, 53, 10752]"
7345,Le Samouraï,"[80, 18, 53]"
7346,White Palace,"[18, 10749]"
7347,Oklahoma!,"[37, 10402, 10749]"
7348,Desert Hearts,"[18, 10749]"
7349,Body Double,"[80, 9648, 27, 53]"
7350,Rooster Cogburn,[37]
7351,Chaplin,[18]
7352,The Miracle Worker,[18]
7353,Monster in a Box,"[35, 18]"
7354,I Come,[18]
7355,Midnight,[18]
7356,If You Only Knew,"[35, 10749]"
7357,School Ties,[18]
7358,Girl,"[35, 18, 10749, 10402]"
7359,Switch,"[14, 35]"
7360,Just Write,"[10749, 35]"
7361,Raising Cain,"[18, 27, 53, 80]"
7362,Irma Vep,"[18, 35, 27]"
7363,Buck Privates,[35]
7364,Nice Guys Sleep Alone,"[35, 10749]"
7365,Divorce Iranian Style,[99]
7366,Iron And Silk,"[18, 35]"
7367,Rose Red,"[18, 27, 53]"
7368,Noises Off...,[35]
7369,Wildflowers,[18]
7370,Babylon 5: In the Beginning,"[28, 18, 878, 12]"
7371,Witchfinder General,"[18, 27, 36]"
7372,Versus,"[28, 27]"
7373,The Canterville Ghost,"[35, 18, 14]"
7374,The Prince and the Showgirl,"[35, 18, 10749]"
7375,The China Syndrome,"[53, 18]"
7376,Who the Hell Is Juliette?,"[99, 10769]"
7377,The Wages of Fear,"[18, 53, 12]"
7378,Look Who's Talking Too,"[10749, 35]"
7379,The Bells of St. Mary's,"[18, 10751]"
7380,You Light Up My Life,"[18, 10749]"
7381,The Delta Force,"[28, 53]"
7382,Pat and Mike,"[35, 18, 10749]"
7383,Animal Crackers,[35]
7384,"He Said, She Said","[35, 18, 10749]"
7385,Bedazzled,"[14, 35, 10749]"
7386,Cat People,"[53, 18, 27]"
7387,Camelot,"[12, 10402, 10749]"
7388,The Lonely Guy,"[35, 10749]"
7389,The Comedy of Terrors,"[35, 27]"
7390,The Four Musketeers,"[28, 12, 35, 18]"
7391,Good Guys Wear Black,"[28, 53]"
7392,Steel Dawn,"[28, 12, 878]"
7393,On Deadly Ground,"[28, 53]"
7394,Boy Meets Girl,"[18, 27]"
7395,Protocol,[35]
7396,The Postman Always Rings Twice,"[80, 18, 53]"
7397,Matinee,"[35, 18]"
7398,Forever Fever,"[35, 10402, 10749, 10769]"
7399,Virtual Sexuality,[35]
7400,Baxter,"[27, 18, 35]"
7401,Explorers,"[12, 10751, 14, 10749, 878]"
7402,The Scent of Green Papaya,"[18, 10749]"
7403,Pierrot le Fou,"[18, 53]"
7404,Weekend,"[18, 35]"
7405,One Hundred and One Nights,"[35, 36, 10749]"
7406,Strange Cargo,[18]
7407,Seven Girlfriends,"[35, 10749]"
7408,Tuesdays with Morrie,[18]
7409,Temptation of a Monk,"[18, 10749]"
7410,Alexander Nevsky,"[18, 36, 10752]"
7411,Jason and the Argonauts,"[12, 10751, 14]"
7412,Same Old Song,"[18, 35, 10749]"
7413,Nostalgia,"[18, 10749]"
7414,The Soft Skin,"[18, 10749]"
7415,Tinker Tailor Soldier Spy,"[53, 18, 9648]"
7416,Wintersleepers,[18]
7417,The Driller Killer,"[18, 27]"
7418,Perfectly normal,[]
7419,Throne of Blood,"[18, 36]"
7420,The Best of Youth,[18]
7421,Guncrazy,"[18, 10749, 53, 80]"
7422,Bang Rajan,"[28, 36, 10752]"
7423,Treasure Island,"[12, 10751]"
7424,Zorba the Greek,"[12, 18]"
7425,Undercurrent,"[18, 53, 9648, 10749]"
7426,Bang Bang You're Dead,"[18, 53]"
7427,My Side of the Mountain,"[28, 12, 18, 10751]"
7428,The Thin Blue Lie,[18]
7429,The Unsaid,[53]
7430,Twister,"[18, 35]"
7431,Sniper,"[28, 18, 53]"
7432,Don't Tell Anyone,"[35, 18]"
7433,Ghost in the Machine,"[27, 878, 53]"
7434,A Time for Drunken Horses,[18]
7435,Genghis Blues,"[99, 10402]"
7436,To Hell and Back,"[28, 10749, 18, 36, 10752]"
7437,11'09''01 - September 11,[18]
7438,"Bon Voyage, Charlie Brown (and Don't Come Back!)","[16, 35, 10751]"
7439,Internal Affairs,"[80, 18]"
7440,The Parallax View,"[80, 18, 53]"
7441,The Warriors,"[28, 12, 80, 18, 53]"
7442,Mayerling,"[18, 10749]"
7443,Ambush,"[18, 10752]"
7444,Babylon 5: A Call to Arms,"[28, 18, 878, 12]"
7445,Babylon 5: The River of Souls,"[28, 18, 878, 12]"
7446,Babylon 5: Thirdspace,"[28, 18, 878, 12]"
7447,FM,"[35, 18, 10402]"
7448,Waterloo,"[36, 28, 18]"
7449,True Stories,[35]
7450,North Beach,"[10749, 35, 18]"
7451,Zardoz,"[14, 28, 53, 878]"
7452,School for Scoundrels,[35]
7453,The Virgin Spring,"[80, 18]"
7454,Ice Cold in Alex,"[12, 18, 10752]"
7455,Mogambo,"[12, 18, 10749]"
7456,Demon Lover Diary,[99]
7457,Second Skin,"[10749, 18]"
7458,Victory,"[18, 10749]"
7459,The Secret Life of Walter Mitty,"[35, 14, 10749]"
7460,Cypher,"[53, 878, 9648]"
7461,The Rack,"[10752, 18, 10749]"
7462,Another Thin Man,"[35, 18]"
7463,The Thin Man Goes Home,"[35, 9648, 53]"
7464,Shadow of the Thin Man,"[35, 9648, 10749, 53]"
7465,After the Thin Man,"[35, 80, 9648]"
7466,Song of the Thin Man,"[35, 80, 18, 9648, 53]"
7467,Woodstock,"[36, 99, 10402]"
7468,Junior Size 36,"[10749, 18]"
7469,The Internecine Project,"[28, 53]"
7470,Love Crazy,"[35, 10749]"
7471,Gunga Din,"[28, 12, 18, 10752]"
7472,Frank Herbert's Children of Dune,"[18, 878, 14, 12]"
7473,Frank Herbert's Dune,"[28, 12, 14, 878]"
7474,Lammbock,[35]
7475,The Legend I,"[12, 28, 35]"
7476,Tremors 2: Aftershocks,"[27, 28, 35, 878]"
7477,Tremors 3: Back to Perfection,"[28, 35, 27, 878, 53]"
7478,The Peanut Butter Solution,"[10751, 35, 14, 12]"
7479,Hallelujah I'm a Bum,"[10402, 10749]"
7480,Getting It Right,[]
7481,Straight to Hell,"[28, 37, 35, 80]"
7482,Margaret Cho: Notorious C.H.O.,[35]
7483,Friday Night,"[18, 10769, 10749]"
7484,White Zombie,[27]
7485,The Plague of the Zombies,[27]
7486,I Walked with a Zombie,"[18, 27]"
7487,Highway 61,[35]
7488,The Vampire Lovers,[27]
7489,Countess Dracula,[27]
7490,The Cheerleaders,[35]
7491,How to Succeed in Business Without Really Trying,"[35, 10402]"
7492,Pat Garrett & Billy the Kid,[37]
7493,The Left Handed Gun,"[18, 28, 37]"
7494,The Last Man on Earth,"[27, 878]"
7495,The Streetfighter,[28]
7496,Return of the Street Fighter,"[28, 10769]"
7497,"Duck, You Sucker",[37]
7498,Bring Me the Head of Alfredo Garcia,"[28, 80, 18, 53, 37]"
7499,Ride the High Country,"[28, 37]"
7500,The Ballad of Cable Hogue,"[28, 35, 37]"
7501,Junior Bonner,"[28, 18, 37]"
7502,Master of the Flying Guillotine,"[28, 10769, 14]"
7503,Frankenstein Must Be Destroyed,"[27, 878]"
7504,The Haunted Palace,[27]
7505,Finder's Fee,"[18, 53]"
7506,The Whip and the Body,"[9648, 27]"
7507,Berlin: Symphony of a Great City,"[99, 36]"
7508,Samurai Fiction,"[28, 35]"
7509,Gidget,"[35, 10749]"
7510,Wild in the Streets,"[35, 18, 10402]"
7511,The Indian Runner,[18]
7512,Drunken Angel,[18]
7513,Desperate Living,"[35, 80, 14, 27]"
7514,The Devil's Rain,[27]
7515,The Valachi Papers,"[80, 18]"
7516,Rolling Thunder,"[28, 80, 18, 53]"
7517,Stray Dog,"[80, 18, 53]"
7518,The Hidden Fortress,"[12, 18, 28, 35]"
7519,High and Low,"[9648, 18, 53, 80]"
7520,After the Rehearsal,[18]
7521,The People Under the Stairs,"[35, 18, 27, 9648, 53]"
7522,My New Gun,[35]
7523,Dark Days,[99]
7524,A Night in Casablanca,[35]
7525,Zelig,[35]
7526,Face to Face,"[18, 14]"
7527,Shame,"[10752, 18]"
7528,The Silence,"[18, 10749]"
7529,Winter Light,[18]
7530,Through a Glass Darkly,[18]
7531,The Magician,[18]
7532,Smiles of a Summer Night,"[35, 10749]"
7533,Summer with Monika,"[18, 10749]"
7534,The Killers,"[80, 18, 9648]"
7535,The Night of the Iguana,"[18, 10749]"
7536,Freud: The Secret Passion,[18]
7537,Reflections in a Golden Eye,"[53, 10749, 18]"
7538,Under the Volcano,[18]
7539,Wise Blood,"[35, 18]"
7540,The Yakuza,"[28, 80, 18, 9648, 53]"
7541,A Better Place,[18]
7542,Nightbreed,"[28, 18, 14, 27]"
7543,Shock,"[27, 53]"
7544,Rabid Dogs,"[18, 80, 53]"
7545,Baron Blood,[27]
7546,Bloody Mama,"[28, 18, 53]"
7547,The Trip,[18]
7548,Ken Park,[18]
7549,Monterey Pop,"[99, 10402]"
7550,A Bridge Too Far,"[18, 36, 10752]"
7551,Infernal Affairs,"[18, 28, 53, 80, 9648]"
7552,A Tale of Two Sisters,"[18, 27, 9648]"
7553,Broadway Danny Rose,[35]
7554,From Beyond,"[27, 878, 14]"
7555,The Wonderful Ice Cream Suit,"[35, 14, 10751]"
7556,Robot Jox,"[878, 28]"
7557,Dolls,"[14, 27]"
7558,Space Truckers,"[35, 878, 53, 12]"
7559,Not of This Earth,"[27, 878]"
7560,Rock 'n' Roll High School,"[35, 10402]"
7561,Death Race 2000,"[28, 35, 878]"
7562,Cockfighter,[18]
7563,A Bucket of Blood,"[35, 27]"
7564,Premature Burial,"[18, 9648, 27]"
7565,The Wild Angels,"[28, 18]"
7566,Bedlam,"[27, 18, 53]"
7567,Planet of the Vampires,"[878, 27]"
7568,Pure Country,"[18, 10402, 10749]"
7569,Brigadoon,"[10402, 10749, 14]"
7570,Marjorie Morningstar,"[18, 10749]"
7571,The Power of One,[18]
7572,The Weather Underground,[99]
7573,Kikujiro,"[35, 18, 10751]"
7574,I'm with Lucy,"[35, 10749]"
7575,"Spring, Summer, Fall, Winter... and Spring",[18]
7576,The Phantom Tollbooth,"[14, 16, 12]"
7577,The Getaway,"[28, 80, 53]"
7578,10 Rillington Place,"[80, 18]"
7579,Dark Water,"[27, 53]"
7580,The Thing Called Love,"[10402, 18, 10749]"
7581,The Thief,[18]
7582,How to Steal a Million,"[35, 80, 10749]"
7583,The Stendhal Syndrome,"[80, 27, 53]"
7584,Dangan Runner,"[80, 35, 28]"
7585,Manslaughter,[]
7586,Support Your Local Sheriff,"[35, 37]"
7587,Brain Donors,[35]
7588,Passed Away,[35]
7589,Mean Streets,"[18, 80]"
7590,Jack the Bear,[18]
7591,I Am a Fugitive from a Chain Gang,"[80, 18]"
7592,Hamburger Hill,"[10752, 28, 18]"
7593,The Last Broadcast,"[27, 9648]"
7594,Harper,"[28, 18, 53, 80, 9648]"
7595,Sweet Bird of Youth,"[18, 10749]"
7596,Dahmer,"[18, 27]"
7597,Paradise,"[18, 10751, 10749]"
7598,Sundays and Cybele,[18]
7599,Comes a Horseman,"[10749, 37, 18]"
7600,Grill Point,"[35, 18]"
7601,Frankenstein Unbound,"[18, 27, 878]"
7602,Shiri,"[28, 12, 18, 53]"
7603,Bad Day at Black Rock,"[80, 18, 37]"
7604,La Cucaracha,"[18, 53]"
7605,In China They Eat Dogs,"[28, 35, 80]"
7606,Delta Force 2: The Colombian Connection,"[28, 12]"
7607,Crossroads,"[18, 10402, 9648, 10749]"
7608,29th Street,[35]
7609,Seducing Doctor Lewis,"[18, 35]"
7610,City Limits,"[28, 878]"
7611,Sammy and Rosie Get Laid,"[18, 35]"
7612,Leaving Normal,"[18, 35]"
7613,Sunrise: A Song of Two Humans,"[18, 10749]"
7614,Shock Corridor,"[18, 9648, 53]"
7615,The First $20 Million Is Always the Hardest,[35]
7616,Au Revoir les Enfants,"[18, 10752]"
7617,Sex: The Annabel Chong Story,[99]
7618,The Girl Next Door,[99]
7619,Pursuit of Happiness,[]
7620,Gladiator 1992,"[28, 18]"
7621,The Inheritance,[18]
7622,Wonderful Days,"[16, 878]"
7623,Indestructible Man,"[80, 27, 878]"
7624,The Wasp Woman,"[27, 878]"
7625,Attack of the Giant Leeches,"[27, 878]"
7626,Deranged,"[80, 27, 53]"
7627,The Cruel Sea,"[18, 36, 10752]"
7628,Sodom and Gomorrah,"[12, 18, 36]"
7629,Dead or Alive,"[28, 53, 80, 18]"
7630,Lola Montès,"[18, 10749]"
7631,Charly,"[18, 10749, 878]"
7632,Twice Upon a Time,"[16, 14]"
7633,"Atlantis, the Lost Continent","[12, 14, 878]"
7634,Lust for Life,[18]
7635,La Dolce Vita,"[35, 18]"
7636,Jin-Roh: The Wolf Brigade,"[16, 878, 53]"
7637,Rush,"[80, 18]"
7638,Captain Blood,"[12, 10749]"
7639,The Lift,"[27, 878, 53]"
7640,Batteries not Included,"[35, 10751, 14, 878]"
7641,Educating Rita,"[18, 35, 10749]"
7642,On Moonlight Bay,"[35, 10402, 10749]"
7643,Sansho the Bailiff,[18]
7644,Zazie dans le métro,"[35, 14]"
7645,The Americanization of Emily,"[35, 10749]"
7646,Anne of the Thousand Days,"[18, 10749, 36]"
7647,Baby Doll,[18]
7648,L'Avventura,"[18, 9648]"
7649,Beyond the Valley of the Dolls,"[35, 18, 53]"
7650,Hiroshima Mon Amour,"[18, 36, 10749]"
7651,"The 1,000 Eyes of Dr. Mabuse","[9648, 80, 53]"
7652,Ugetsu,"[14, 18, 9648]"
7653,At Play in the Fields of the Lord,"[18, 10749]"
7654,The Golden Coach,"[36, 35, 18]"
7655,The War Is Over,"[10752, 18]"
7656,Mystery of the Wax Museum,"[27, 9648, 53]"
7657,The Day of the Jackal,"[28, 53]"
7658,The Razor's Edge,"[18, 10749]"
7659,The Walking Dead,"[80, 27, 878]"
7660,War of the Buttons,[10751]
7661,The Other,"[18, 27, 9648]"
7662,Dexter the Dragon & Bumble the Bear,[16]
7663,Night of the Living Dead,[27]
7664,Drums Along the Mohawk,"[10749, 18, 36, 10752, 37]"
7665,The Maltese Falcon,"[80, 9648]"
7666,I Love You Again,"[35, 18, 10749]"
7667,Safety Last!,"[35, 10749]"
7668,While the City Sleeps,[18]
7669,The Way Ahead,"[18, 10752]"
7670,Little Murders,[35]
7671,Viridiana,[18]
7672,Totally Fucked Up,"[35, 18]"
7673,Masterminds,"[35, 28, 53]"
7674,You're a Big Boy Now,"[35, 10749, 18]"
7675,Lupin the Third: The Castle of Cagliostro,"[12, 16, 35]"
7676,Arizona Dream,"[14, 35, 18, 10749]"
7677,Chaos,"[18, 10769, 9648, 53]"
7678,Queen Christina,"[18, 36, 10749]"
7679,Battleground,"[28, 12, 18, 10752]"
7680,Citizen Toxie: The Toxic Avenger IV,"[35, 27]"
7681,Hooper,"[28, 35]"
7682,The Crazy Stranger,"[18, 10402, 10749]"
7683,3 Women,[18]
7684,The Green Pastures,[18]
7685,Take Me Out to the Ball Game,"[35, 10402, 10749]"
7686,Grey Gardens,[99]
7687,Frogs,"[27, 9648]"
7688,Purple Rain,"[18, 10402, 10749]"
7689,Signs of Life,[18]
7690,Point of No Return,"[80, 18, 53]"
7691,Short Time,"[35, 80]"
7692,The Hairdresser's Husband,"[35, 18, 10749]"
7693,Cromwell,"[18, 36, 10752]"
7694,Jamon Jamon,"[35, 18, 10749]"
7695,College,"[18, 35, 10749]"
7696,Mitchell,"[80, 18, 28]"
7697,Ten Little Indians,"[80, 18, 9648, 53]"
7698,The Idiot,"[10749, 18]"
7699,Used People,"[35, 18, 10749]"
7700,The Swan,"[35, 18, 36, 10749]"
7701,The Most Dangerous Game,"[12, 27, 53]"
7702,The Front Page,[35]
7703,Dolls,"[18, 10749]"
7704,Three Came Home,"[10752, 18]"
7705,Our Man in Havana,"[18, 28, 35, 53]"
7706,The Man Who Came to Dinner,"[35, 10749]"
7707,Sunday Bloody Sunday,[18]
7708,The Cowboys,"[28, 12, 18, 37]"
7709,Make Way for Tomorrow,"[18, 10749]"
7710,The Major and the Minor,"[35, 10749]"
7711,The Caine Mutiny,"[18, 10752]"
7712,Black Narcissus,[18]
7713,H.M.S. Defiant,"[36, 18, 28, 12]"
7714,Escape from Alcatraz,"[80, 18]"
7715,Oliver Twist,"[12, 18, 10751]"
7716,Skokie,"[10770, 18]"
7717,Shrek 2,"[12, 16, 35, 10751, 14]"
7718,The Day After Tomorrow,"[28, 12, 878, 53]"
7719,Raising Helen,"[18, 35, 10749]"
7720,Soul Plane,"[10749, 35]"
7721,Baadasssss!,[18]
7722,The Mother,"[18, 10749]"
7723,Saved!,"[35, 18]"
7724,Time of the Wolf,[18]
7725,Harry Potter and the Prisoner of Azkaban,"[12, 14, 10751]"
7726,Mindhunters,"[9648, 53, 80]"
7727,Zatoichi,"[12, 18, 28]"
7728,The Chronicles of Riddick,"[28, 878]"
7729,Garfield,"[16, 35, 10751]"
7730,The Stepford Wives,"[28, 35, 878]"
7731,Bright Future,"[18, 9648]"
7732,The Hunting of the President,[99]
7733,Napoleon Dynamite,[35]
7734,City of Joy,[18]
7735,The Doctor,[18]
7736,The Dresser,[18]
7737,Father Hood,"[28, 35, 10751]"
7738,For Me and My Gal,"[18, 10402, 10749]"
7739,Hello Again,"[14, 18, 35, 878, 10749]"
7740,Hope Springs,"[35, 10749]"
7741,Love Finds Andy Hardy,"[35, 10749]"
7742,Lover Come Back,"[35, 10749]"
7743,Police Academy: Mission to Moscow,"[35, 80]"
7744,Ring of Bright Water,"[18, 10751, 10769]"
7745,Big Wednesday,[18]
7746,Fool for Love,"[18, 10749]"
7747,Give My Regards to Broad Street,"[18, 10402]"
7748,The Hi-Line,"[18, 10749]"
7749,The Last of Sheila,"[80, 9648, 53]"
7750,The Playboys,"[18, 10749]"
7751,Star!,"[18, 10402, 10749]"
7752,We're Not Married!,"[35, 10749]"
7753,Wish You Were Here,"[35, 18, 10769, 10749]"
7754,The Adventures of Sherlock Holmes,"[80, 9648, 53]"
7755,Book of Love,"[35, 10749]"
7756,Helen of Troy,"[28, 12, 18, 10749, 10752]"
7757,The Hound of the Baskervilles,"[9648, 53]"
7758,Hour of the Wolf,"[18, 27]"
7759,The Molly Maguires,"[18, 36]"
7760,Suddenly,"[80, 18, 53]"
7761,Urban Ghost Story,"[9648, 53]"
7762,Possessed,"[18, 10749, 53]"
7763,Dying of Laughter,"[35, 10769]"
7764,Kings Row,"[10749, 18, 9648]"
7765,The Kid Brother,"[35, 18]"
7766,The Divorcee,[18]
7767,Meet the Applegates,"[35, 878]"
7768,Robot Carnival,"[16, 14, 878]"
7769,Americathon,[35]
7770,The Chipmunk Adventure,"[12, 16, 10751]"
7771,Sands of Iwo Jima,"[28, 18, 36, 10752]"
7772,This Island Earth,"[9648, 12, 878, 27, 53]"
7773,The ComDads,[35]
7774,Anthony Adverse,"[28, 18, 10749]"
7775,Blackboard Jungle,[18]
7776,Moment by Moment,"[18, 10749]"
7777,It Had to Be You,"[35, 10749]"
7778,Luna Papa,"[18, 35]"
7779,The Long Way Home,"[99, 36, 10752]"
7780,Investigation of a Citizen Above Suspicion,[18]
7781,True Love,"[35, 10749]"
7782,To Each His Own,[18]
7783,The Heiress,"[18, 10749]"
7784,State Fair,"[10402, 10749]"
7785,Dragon Seed,[18]
7786,Executive Suite,[18]
7787,Johnny Belinda,[18]
7788,Super Size Me,"[99, 35, 18]"
7789,Johnny Eager,[18]
7790,None But the Lonely Heart,"[18, 10749]"
7791,La Jetée,"[10749, 878]"
7792,"Distant Voices, Still Lives",[18]
